Name,sl3
13n_3131,q**20 + q**18 - 3*q**16 + q**14 + q**12 - 5*q**10 + 5*q**8 + 3*q**2 - 4 + 4/q**2 - 4/q**4 + q**(-6) + 4/q**8 - 4/q**10 + 2/q**12 + q**(-14) - 1/q**16
13n_3132,1 - 1/q**2 + q**(-4) + 2/q**6 - 3/q**8 + 4/q**10 - 1/q**12 - 1/q**14 + 2/q**16 - 3/q**18 + 3/q**20 - 1/q**22 + q**(-24) + 3/q**26 - 3/q**28 + q**(-30) - 2/q**34
13n_3133,q**(-4) - 1/q**6 + 2/q**8 + q**(-10) - 1/q**12 + 4/q**14 - 4/q**16 + 3/q**18 - 2/q**20 - 1/q**22 + 4/q**24 - 4/q**26 + 4/q**28 - 2/q**30 + q**(-34) - 2/q**36 + q**(-38) - 1/q**40
13n_3134,q**26 - 2*q**24 + 2*q**22 - 3*q**20 - q**18 + 2*q**16 - 3*q**14 + 5*q**12 - 2*q**10 + 3*q**8 + q**6 - 2*q**4 + 3*q**2 - 2 + q**(-2)
13n_3135,-q**22 + q**18 - 3*q**16 + 3*q**14 - q**12 + 2*q**8 - 2*q**6 + 4*q**4 - 2*q**2 + 3 + q**(-2) - 2/q**4 + q**(-6) - 1/q**8 - 1/q**12 + q**(-14)
13n_3136,2/q**6 - 2/q**8 + 3/q**10 + 3/q**12 - 3/q**14 + 5/q**16 - 3/q**18 - 1/q**20 + q**(-22) - 4/q**24 + 4/q**26 - 4/q**28 + q**(-30) + 3/q**32 - 3/q**34 + 2/q**36 - 1/q**40
13n_3137,q**(-14) - 1/q**16 + 3/q**18 + 3/q**22 + q**(-24) + 2/q**28 - 4/q**30 + 2/q**32 - 3/q**34 - 1/q**40 + q**(-42) - 2/q**44 + q**(-46)
13n_3138,q**(-10) - 2/q**12 + 4/q**14 - 1/q**16 + 5/q**20 - 4/q**22 + 5/q**24 - 2/q**26 - 1/q**28 + 2/q**30 - 5/q**32 + 4/q**34 - 2/q**36 - 1/q**38 + 2/q**40 - 2/q**42
13n_3139,1 - 1/q**2 + q**(-4) + 3/q**6 - 5/q**8 + 5/q**10 - 1/q**12 - 2/q**14 + 5/q**16 - 4/q**18 + 5/q**20 - 3/q**22 - 1/q**24 + 3/q**26 - 5/q**28 + 3/q**30 + q**(-32) - 2/q**34
13n_3140,-q**22 + q**20 - 2*q**18 + 2*q**16 - q**14 - q**12 + 4*q**10 - 3*q**8 + 5*q**6 - 2*q**4 + 1 - 3/q**2 + 3/q**4 - 1/q**6 + q**(-8) + q**(-10) - 1/q**12
13n_3141,-q**14 + 2*q**12 - 3*q**10 + 2*q**8 + q**6 - 3*q**4 + 5*q**2 - 4 + 4/q**2 + 4/q**8 - 4/q**10 + q**(-12) - 1/q**14 - 1/q**16 + q**(-18)
13n_3142,q**24 + q**20 + q**18 - q**16 + q**14 - 2*q**12 - q**10 - q**8 - 2*q**6 + q**4 + 2 + 2/q**2 + q**(-6)
13n_3143,-q**36 - q**34 - 2*q**30 + q**28 - 2*q**26 + q**24 + 2*q**22 + 5*q**18 - q**16 + 2*q**14 - q**12 - q**10 + q**8 - q**6 + q**4
13n_3144,q**28 + 2*q**22 - q**20 + q**16 - 2*q**14 - 2*q**10 - q**8 - 2*q**4 + 3*q**2 + 1 + q**(-2) + 2/q**4
13n_3145,-q**34 - q**32 - 3*q**28 + q**26 + q**24 - q**22 + 4*q**20 - q**18 + 3*q**16 + q**14 - q**12 + 3*q**10 - 3*q**8 + q**6 - q**2 + 1
13n_3146,q**26 + q**24 - q**22 + q**20 - 2*q**16 + q**14 - q**12 - q**10 - q**6 + q**4 + 1 + 3/q**2 - 1/q**4 + q**(-6) + q**(-8) - 1/q**10
13n_3147,-1 + 2/q**2 - 1/q**4 + 4/q**8 - 1/q**10 + 3/q**12 - 1/q**16 + q**(-18) - 4/q**20 + 2/q**22 - 1/q**24 - 1/q**26 + 2/q**28 - 1/q**30
13n_3148,-2*q**6 + 3*q**4 - 2*q**2 - 1 + 7/q**2 - 4/q**4 + 5/q**6 - 2/q**10 + 2/q**12 - 6/q**14 + 4/q**16 - 1/q**18 - 2/q**20 + 4/q**22 - 2/q**24 - 1/q**26 + q**(-28)
13n_3149,q**24 - q**22 + q**20 + q**18 - q**16 + 2*q**14 - 2*q**12 - q**8 - 2*q**6 + q**4 - q**2 + 2 + 2/q**2 + q**(-6)
13n_3150,q**38 - 2*q**34 - 3*q**30 - q**28 - q**26 + q**24 + 3*q**22 + 4*q**18 + q**14 - q**6 + q**4
13n_3151,q**28 - q**24 + 4*q**22 - 2*q**20 - 2*q**18 + 4*q**16 - 6*q**14 + 2*q**12 - 2*q**10 - 2*q**8 + 4*q**6 - 5*q**4 + 7*q**2 - 1/q**2 + 4/q**4 - 2/q**6
13n_3152,q**20 + q**18 - q**16 + 2*q**14 + q**12 - 3*q**10 + 2*q**8 - q**6 - 2*q**4 + q**2 - 2 + 2/q**2 - 2/q**4 + 3/q**8 - 2/q**10 + 2/q**12 + 2/q**14 - 1/q**16
13n_3153,-q**26 - q**24 + q**22 - 2*q**20 - q**18 + 3*q**16 - q**14 + 2*q**12 + 2*q**10 + 2*q**6 - 2*q**4 + 2*q**2 - 2/q**2 + 2/q**4 - 1/q**6 - 1/q**8 + q**(-10)
13n_3154,-q**2 + 2 - 1/q**2 + 2/q**6 - 1/q**8 + 6/q**10 - 2/q**12 + 3/q**14 - 1/q**16 - 5/q**18 + 2/q**20 - 4/q**22 + 3/q**24 + q**(-30) - 2/q**32 + q**(-34)
13n_3155,-q**22 + q**20 + 2*q**18 - 2*q**16 + 3*q**14 - 2*q**10 + 2*q**8 - 3*q**6 + q**4 - 2*q**2 - 1 + 3/q**2 - 2/q**4 + 3/q**6 + 2/q**8 - 1/q**10
13n_3156,q**26 + q**24 - 2*q**22 + q**20 - 3*q**16 + 2*q**14 - q**12 + q**8 - q**6 + 2*q**4 - q**2 + 1 + 3/q**2 - 2/q**4 + q**(-6) + q**(-8) - 1/q**10
13n_3157,q**14 + q**12 - q**10 + 2*q**8 + q**6 - 4*q**4 + q**2 - 2 - 1/q**2 + 2/q**4 + 4/q**8 - 1/q**10 + 2/q**14 - 3/q**16 + q**(-18) + q**(-20) - 1/q**22
13n_3158,q**26 + q**24 - q**18 - 2*q**8 - q**6 - q**4 + q**2 + 2 + 2/q**2 + q**(-4)
13n_3159,q**14 + q**12 - q**10 + 2*q**8 + q**6 - 3*q**4 + q**2 - 2 - 1/q**2 + q**(-4) + 3/q**8 - 1/q**10 + 2/q**14 - 2/q**16 + q**(-18) + q**(-20) - 1/q**22
13n_3160,q**34 + 2*q**28 - q**26 - 3*q**20 - q**18 - 2*q**16 + q**12 + 3*q**8 + q**6 + 2*q**2
13n_3161,-2*q**22 - q**20 - 3*q**16 + 3*q**14 + 2*q**12 + 5*q**8 - q**6 + 2*q**4 - 2 + 3/q**2 - 4/q**4 + q**(-6) + q**(-8) - 2/q**10 + q**(-12)
13n_3162,-q**16 - q**10 + 2*q**8 + q**6 + q**4 + 2*q**2 + 2/q**2 - 1/q**4 - 3/q**10 - 1/q**12 - 1/q**14 + q**(-18) + q**(-20) + q**(-22)
13n_3163,q**32 + q**30 - q**24 - q**20 - q**18 + q**16 - 2*q**14 + 2*q**6 + 2*q**2 + q**(-4)
13n_3164,-q**10 - q**8 + 2*q**6 - 2*q**4 + 4*q**2 + 1 + 3/q**4 - 4/q**6 + 3/q**8 - 3/q**10 + 2/q**14 - 2/q**16 + 2/q**18 - 1/q**20
13n_3165,-q**12 + q**10 + q**8 - 2*q**6 + 4*q**4 - 5*q**2 + 2/q**2 - 3/q**4 + 8/q**6 - 3/q**8 + 5/q**10 - 3/q**14 + 3/q**16 - 4/q**18
13n_3166,q**(-4) + q**(-12) - 1/q**14 + 3/q**16 + 4/q**18 - 2/q**20 + 3/q**22 - 4/q**24 - 2/q**28 - 2/q**30 + 3/q**32 - 3/q**34 + 2/q**36 + q**(-38) - 1/q**40
13n_3167,-q**2 + 1 - 1/q**2 + 2/q**4 + q**(-6) + 2/q**10 - 3/q**12 + 3/q**14 - 1/q**16 + 2/q**18 + q**(-20) - 1/q**22 + q**(-24) - 2/q**26 - 1/q**30
13n_3168,q**(-14) + q**(-16) + 3/q**20 - 1/q**22 + 3/q**26 - 2/q**28 + 4/q**30 - 2/q**32 - 1/q**36 - 4/q**38 + 2/q**40 - 2/q**42 + q**(-46)
13n_3169,-q**30 - 2*q**26 + q**24 - q**22 + q**20 + 2*q**18 - q**16 + 3*q**14 - 3*q**12 + 2*q**10 + q**6 + 2*q**4 - q**2 + 1 - 1/q**2
13n_3170,-q**14 + 3*q**12 - 3*q**10 + 3*q**8 + q**6 - 4*q**4 + 5*q**2 - 6 + 4/q**2 - 1/q**4 + 5/q**8 - 4/q**10 + 2/q**12 - 1/q**14 - 1/q**16 + q**(-18)
13n_3171,-4*q**18 + 3*q**16 - 3*q**14 + 5*q**10 - 3*q**8 + 8*q**6 - 3*q**4 + 2*q**2 - 5/q**2 + 4/q**4 - 2/q**6 + q**(-8) + q**(-10) - 1/q**12
13n_3172,-q**2 + 1 - 1/q**2 + q**(-4) + 2/q**6 - 1/q**8 + 3/q**10 - 3/q**12 + 3/q**14 + q**(-16) + 3/q**20 - 3/q**22 + q**(-24) - 2/q**26 - 1/q**28 - 1/q**32 + q**(-34)
13n_3173,q**18 - q**16 - q**12 - q**10 + 2*q**8 - q**6 + 2*q**4 - q**2 + 2/q**2 - 1/q**4 + 3/q**6 + q**(-10) - 1/q**14 - 1/q**18
13n_3174,2 - 1/q**2 + 2/q**4 + 3/q**6 - 5/q**8 + 5/q**10 - 3/q**12 - 1/q**14 + 3/q**16 - 4/q**18 + 5/q**20 - 4/q**22 + 2/q**26 - 4/q**28 + 3/q**30 + q**(-32) - 1/q**34
13n_3175,-q**22 + q**20 - 2*q**18 + q**16 - q**14 - q**12 + 3*q**10 - 2*q**8 + 5*q**6 - q**4 + q**2 + 1 - 2/q**2 + 2/q**4 - 1/q**6 + q**(-8) - 1/q**12
13n_3176,q**28 - 2*q**24 + 3*q**22 - 3*q**20 - q**18 + 3*q**16 - 4*q**14 + 4*q**12 - 2*q**10 + q**8 + 2*q**6 - 4*q**4 + 5*q**2 - 1 + 2/q**4 - 1/q**6
13n_3177,q**6 - q**2 + 1 - 1/q**2 + 2/q**4 + q**(-8) + 2/q**10 - 3/q**12 + 3/q**14 - 2/q**16 + q**(-18) - 1/q**22 + q**(-24) - 2/q**26 + q**(-28)
13n_3178,-q**16 + q**14 + 3*q**12 - 4*q**10 + 4*q**8 + q**6 - 5*q**4 + 5*q**2 - 5 + 3/q**2 - 1/q**4 - 2/q**6 + 6/q**8 - 5/q**10 + 3/q**12 + 2/q**14 - 3/q**16 + q**(-18)
13n_3179,q**6 + 2 - 2/q**2 + 3/q**4 - 1/q**8 + 2/q**10 - 5/q**12 + 3/q**14 - 2/q**16 + q**(-18) + 2/q**20 - 2/q**22 + 2/q**24 - 1/q**26
13n_3180,2/q**2 + 2/q**8 - 2/q**10 + 3/q**18 - 1/q**20 + 2/q**22 - 1/q**24 - 2/q**26 + q**(-28) - 1/q**30
13n_3181,-q**16 + q**12 - 2*q**10 + 3*q**8 + q**6 + 3*q**2 - 2 + 3/q**2 - 2/q**4 + q**(-8) - 4/q**10 - 1/q**14 + q**(-18) + q**(-20) + q**(-22)
13n_3182,q**10 - q**8 - 2*q**6 + 4*q**4 - 2*q**2 + 5/q**2 - 4/q**4 + 4/q**6 - 2/q**8 + 2/q**12 - 5/q**14 + 5/q**16 - 2/q**18 - 2/q**20 + 3/q**22 - 1/q**24
13n_3183,q**16 - q**12 + q**10 - q**8 + q**6 - q**2 + 1 - 1/q**2 + 2/q**4 + q**(-6) + q**(-10) - 1/q**12
13n_3184,q**16 - q**12 + 2*q**10 - q**8 + q**4 - 3*q**2 + 1 - 1/q**2 + q**(-4) + 3/q**6 - 1/q**8 + 3/q**10 - 1/q**12 - 1/q**14 + q**(-16) - 1/q**18
13n_3185,q**16 + 2*q**10 + q**6 - 2*q**2 - 1 - 2/q**2 + q**(-6) + 2/q**10 + q**(-16)
13n_3186,q**10 - q**6 + 3*q**4 - q**2 + 3/q**2 - 4/q**4 + 2/q**6 - 2/q**8 + 2/q**12 - 3/q**14 + 4/q**16 - 1/q**18 - 1/q**20 + 2/q**22 - 1/q**24
13n_3187,-q**26 - q**24 + 2*q**22 - 2*q**20 - 2*q**18 + 5*q**16 - 3*q**14 + 2*q**12 + 2*q**10 - 2*q**8 + 4*q**6 - 4*q**4 + 4*q**2 - 3/q**2 + 4/q**4 - 2/q**6 - 1/q**8 + q**(-10)
13n_3188,q**14 - 2*q**12 + q**10 + q**8 + 2*q**4 - 3*q**2 + 3 - 2/q**2 + 3/q**6 - 3/q**8 + 3/q**10 - 2/q**12 + q**(-14) - 1/q**18 + 2/q**20 - 1/q**22
13n_3189,q**8 - q**6 + q**4 - 1 + 3/q**2 - 2/q**4 + 4/q**6 - 1/q**8 - 1/q**10 + q**(-12) - 4/q**14 + 3/q**16 - 1/q**18 + q**(-20) + q**(-22) - 1/q**24 + q**(-26) - 1/q**28
13n_3190,-q**22 - 2*q**20 - 2*q**18 + q**16 + q**14 + 2*q**12 + 4*q**10 + q**6 - q**4 + 1 - 1/q**2 + q**(-4) - 1/q**6 - 1/q**8 + q**(-10)
13n_3191,-q**34 + q**30 - 4*q**28 + q**26 - 3*q**22 + 5*q**20 - q**18 + 4*q**16 + q**14 - 2*q**12 + 4*q**10 - 4*q**8 + 2*q**6 + q**4 - 2*q**2 + 1
13n_3192,-q**10 + q**8 + q**6 + 2*q**2 + 2/q**2 - 3/q**10 - 1/q**12 - 1/q**14 + q**(-18) + q**(-20) + q**(-22)
13n_3193,-q**30 + q**28 - q**26 - q**24 + 3*q**22 - 2*q**20 + 2*q**18 - 2*q**14 + q**12 - 3*q**10 + 3*q**8 + q**6 + 3*q**2 - 1
13n_3194,q**18 - 2*q**16 + 3*q**12 - 6*q**10 + 6*q**8 - q**6 - 2*q**4 + 6*q**2 - 6 + 7/q**2 - 5/q**4 + 4/q**8 - 5/q**10 + 4/q**12 - 1/q**16
13n_3195,2*q**4 - 1 + 6/q**2 - 3/q**4 + 2/q**8 - 6/q**10 + 2/q**12 - 4/q**14 + 2/q**16 + 3/q**18 - 3/q**20 + 6/q**22 - 2/q**24 - 2/q**26 + 2/q**28 - 1/q**30
13n_3196,q**36 - q**34 + q**32 + q**30 - 2*q**28 + 2*q**26 - 2*q**24 - q**22 - q**20 - 3*q**18 + 2*q**16 - q**14 + 2*q**12 + 3*q**10 + 2*q**6
13n_3197,q**28 - q**24 + 2*q**22 - 4*q**20 - q**18 - q**14 + 4*q**12 - q**10 + 3*q**8 - q**6 - q**4 + 3*q**2 + q**(-2) - 1/q**8
13n_3198,q**28 - q**24 + 3*q**22 - 3*q**20 - 3*q**18 + 4*q**16 - 4*q**14 + 4*q**12 - 2*q**8 + 3*q**6 - 6*q**4 + 6*q**2 - 1/q**2 + 4/q**4 - 2/q**6
13n_3199,-q**40 + q**38 + 2*q**36 - 5*q**34 + 2*q**32 - 6*q**28 + 5*q**26 - 3*q**24 + 3*q**22 + 2*q**20 - 2*q**18 + 7*q**16 - 5*q**14 + 2*q**12 + 3*q**10 - 4*q**8 + 2*q**6
13n_3200,-q**40 + q**36 - 4*q**34 + 3*q**32 + 2*q**30 - 5*q**28 + 4*q**26 - 4*q**24 + q**22 + 2*q**20 - 2*q**18 + 7*q**16 - 4*q**14 + 2*q**12 + 3*q**10 - 4*q**8 + 2*q**6
13n_3201,q**4 - q**2 - 2 + 5/q**2 - 2/q**4 + q**(-6) + 5/q**8 - 4/q**10 + 3/q**12 - 3/q**14 + 2/q**18 - 5/q**20 + 5/q**22 - 2/q**24 - 2/q**26 + 3/q**28 - 1/q**30
13n_3202,-q**22 + q**18 - 3*q**16 + 3*q**14 + 3*q**12 - 3*q**10 + 5*q**8 - 3*q**6 + q**2 - 4 + 5/q**2 - 5/q**4 + 2/q**6 + 3/q**8 - 3/q**10 + 2/q**12
13n_3203,-q**34 - q**32 - 2*q**28 + q**26 + 2*q**24 - q**22 + 4*q**20 - q**18 + q**16 + q**14 - 3*q**12 + 3*q**10 - 3*q**8 + q**6 + q**4 - q**2 + 2
13n_3204,1 + 3/q**6 - 2/q**8 + 4/q**10 - 1/q**12 - 1/q**14 + 2/q**16 - 5/q**18 + 3/q**20 - 3/q**22 + q**(-24) + 2/q**26 - 2/q**28 + 2/q**30 - 1/q**32
13n_3205,q**4 - 1 + 4/q**2 - 2/q**4 + 3/q**8 - 3/q**10 + 3/q**12 - 2/q**14 + q**(-18) - 4/q**20 + 4/q**22 - 1/q**24 - 1/q**26 + 2/q**28 - 1/q**30
13n_3206,2/q**10 - 2/q**12 + 5/q**14 - 1/q**16 + q**(-18) + 4/q**20 - 5/q**22 + 5/q**24 - 5/q**26 - 4/q**32 + 4/q**34 - 2/q**36 + q**(-38) + q**(-40) - 1/q**42
13n_3207,-q**10 - q**8 + 2*q**6 - 2*q**4 + 4*q**2 + 1 + 3/q**4 - 4/q**6 + 3/q**8 - 3/q**10 + 2/q**14 - 2/q**16 + 2/q**18 - 1/q**20
13n_3208,q**10 - 2*q**6 + 3*q**4 - 2*q**2 + 4/q**2 - 4/q**4 + 4/q**6 - 2/q**8 + q**(-10) + 2/q**12 - 4/q**14 + 4/q**16 - 2/q**18 - 1/q**20 + 2/q**22 - 1/q**24
13n_3209,-q**20 + q**18 - 3*q**16 + q**14 + q**12 - 3*q**10 + 5*q**8 - 2*q**6 + 3*q**4 + 2*q**2 - 1 + 4/q**2 - 4/q**4 + q**(-6) - 2/q**10 + q**(-12)
13n_3210,q**(-10) - 2/q**12 + 2/q**14 + 3/q**20 - 2/q**22 + 5/q**24 + q**(-28) + 3/q**30 - 4/q**32 + q**(-34) - 4/q**36 - 2/q**38 - 1/q**42 + 2/q**44
13n_3211,q**16 - q**12 + 2*q**10 - q**8 + q**6 + q**4 - 2*q**2 + 1 - 2/q**2 + q**(-4) + q**(-6) - 1/q**8 + 2/q**10 - 1/q**12 + q**(-16)
13n_3212,q**(-4) - 1/q**6 + q**(-8) + q**(-10) + 4/q**14 - 1/q**16 + 4/q**18 - 2/q**20 - 2/q**22 - 5/q**26 + 2/q**28 - 1/q**30 + 2/q**32 + q**(-34) - 1/q**36 + q**(-38) - 1/q**40
13n_3213,q**18 - q**16 - q**14 + 2*q**12 - 5*q**10 + 5*q**8 - 2*q**4 + 5*q**2 - 6 + 6/q**2 - 3/q**4 + q**(-6) + 4/q**8 - 4/q**10 + 3/q**12 - 1/q**14 - 1/q**16
13n_3214,-q**2 + 1 - 1/q**2 + 2/q**4 + q**(-6) + q**(-8) + 2/q**10 - 3/q**12 + 4/q**14 - 2/q**16 + 2/q**18 - 2/q**22 + q**(-24) - 3/q**26 + q**(-28) - 1/q**30 + q**(-34)
13n_3215,-q**16 - q**14 + 3*q**12 - 4*q**10 + 4*q**8 + q**6 - 3*q**4 + 6*q**2 - 6 + 5/q**2 - 2/q**4 + 5/q**8 - 5/q**10 + 2/q**12 - 1/q**14 - 1/q**16 + q**(-18)
13n_3216,-q**32 - q**30 + q**28 - 2*q**26 - q**24 + 4*q**22 - q**20 + 2*q**18 + 2*q**16 - 2*q**14 + q**12 - 3*q**10 + 2*q**8 + q**6 - 2*q**4 + 4*q**2 - 1 - 1/q**2 + q**(-4)
13n_3217,-q**2 + 2 - 1/q**2 + 2/q**6 - 2/q**8 + 5/q**10 - 3/q**12 + 3/q**14 + q**(-16) - 3/q**18 + 4/q**20 - 4/q**22 + 2/q**24 - 1/q**26 - 1/q**28 + q**(-30) - 2/q**32 + q**(-34)
13n_3218,q**18 - q**16 + 2*q**12 - 4*q**10 + 3*q**8 - 2*q**6 - q**4 + 4*q**2 - 3 + 6/q**2 - 3/q**4 + q**(-6) + 2/q**8 - 3/q**10 + 2/q**12 - 1/q**14
13n_3219,q**6 + 2 - 2/q**2 + 2/q**4 - 1/q**6 - 1/q**8 + 3/q**10 - 3/q**12 + 4/q**14 - 2/q**16 + q**(-20) - 2/q**22 + 2/q**24 - 1/q**26
13n_3220,q**16 + q**14 - q**12 + 2*q**10 - 2*q**8 - q**6 + 2*q**4 - 3*q**2 + 3 - 1/q**2 + 2/q**6 - 3/q**8 + 3/q**10 - 1/q**12 + 2/q**16 - 1/q**18
13n_3221,q**24 - q**22 + q**20 + q**18 - 2*q**16 + 2*q**14 - 2*q**12 - 2*q**6 + 2*q**4 - q**2 + 2 + 2/q**2 - 1/q**4 + q**(-6)
13n_3222,q**8 - 2*q**6 + 3*q**4 - q**2 - 2 + 5/q**2 - 5/q**4 + 6/q**6 - 2/q**8 - 1/q**10 + 3/q**12 - 6/q**14 + 6/q**16 - 2/q**18 + 2/q**22 - 2/q**24 + q**(-26) - 1/q**28
13n_3223,q**18 - q**16 + q**14 + q**12 - 4*q**10 + 3*q**8 - q**6 - 2*q**4 + 3*q**2 - 2 + 4/q**2 - 1/q**4 + 3/q**8 - 3/q**10 + 2/q**12 + q**(-14) - 2/q**16
13n_3224,q**(-4) - 1/q**6 + q**(-8) + q**(-10) + 3/q**14 - 2/q**16 + 3/q**18 - 2/q**20 + 2/q**24 - 3/q**26 + 2/q**28 - 2/q**30 + q**(-32) - 1/q**36 + q**(-38) - 1/q**40
13n_3225,q**8 - q**6 + q**4 - 1 + 2/q**2 - 3/q**4 + 3/q**6 - 1/q**8 + q**(-10) + 3/q**12 - 2/q**14 + 3/q**16 - 2/q**18 - 1/q**24 + q**(-26) - 1/q**28
13n_3226,q**34 - q**32 - q**30 + 2*q**28 - q**26 + q**24 - 3*q**20 - q**18 - 2*q**16 + 2*q**14 + 2*q**12 + q**10 + 3*q**8 - q**4 + q**2
13n_3227,q**28 - q**24 + 2*q**22 - 2*q**20 + 2*q**16 - 2*q**14 + 2*q**12 - 2*q**10 - 3*q**4 + 3*q**2 + q**(-2) + 2/q**4
13n_3228,q**34 - q**30 + q**28 - 3*q**26 - q**24 - 2*q**20 + 2*q**18 + 3*q**14 + 2*q**12 + 2*q**8 - q**6 - q**4 + q**2
13n_3229,q**20 + q**18 - 2*q**16 + 2*q**14 + q**12 - 4*q**10 + 3*q**8 - q**6 - q**4 + 2*q**2 - 2 + 3/q**2 - 3/q**4 + 3/q**8 - 3/q**10 + 2/q**12 + 2/q**14 - 1/q**16
13n_3230,q**20 + q**18 - 2*q**16 + 2*q**14 + 2*q**12 - 5*q**10 + 4*q**8 - q**6 - 2*q**4 + 3*q**2 - 4 + 4/q**2 - 4/q**4 + 4/q**8 - 4/q**10 + 3/q**12 + 2/q**14 - 1/q**16
13n_3231,1 - 1/q**2 + q**(-4) + 3/q**6 - 2/q**8 + 4/q**10 - 1/q**12 + 2/q**16 - 4/q**18 + 2/q**20 - 4/q**22 - 1/q**24 + 2/q**26 - 2/q**28 + 3/q**30 + q**(-32) - 1/q**38
13n_3232,q**16 + q**14 + q**10 + q**6 - q**4 - 2*q**2 - 1 - 2/q**2 + q**(-4) + q**(-6) + q**(-8) + q**(-10) + q**(-14)
13n_3233,q**10 - q**6 + 3*q**4 - 2*q**2 - 1 + 3/q**2 - 3/q**4 + 4/q**6 - 1/q**8 + q**(-12) - 4/q**14 + 4/q**16 - 1/q**18 - 1/q**20 + 2/q**22 - 1/q**24
13n_3234,q**14 - q**12 - q**8 + q**6 + q**2 + 3 - 1/q**2 + 2/q**4 - 2/q**6 - 1/q**10 - 1/q**12 + 2/q**14 - 1/q**16 + q**(-18)
13n_3235,q**14 - 2*q**12 + q**10 - 2*q**8 + 2*q**4 - q**2 + 5 - 1/q**2 + 2/q**4 - 2/q**8 + q**(-10) - 2/q**12 + q**(-14)
13n_3236,q**10 + q**8 - 2*q**6 + 4*q**4 - 3*q**2 - 1 + 3/q**2 - 5/q**4 + 6/q**6 - 3/q**8 + 2/q**10 + q**(-12) - 4/q**14 + 5/q**16 - 2/q**18 + q**(-22) - 1/q**24
13n_3237,-2*q**26 - 2*q**24 + 3*q**22 - 2*q**20 - q**18 + 7*q**16 - 3*q**14 + 3*q**12 + q**10 - 3*q**8 + 3*q**6 - 6*q**4 + 5*q**2 - 3/q**2 + 5/q**4 - 2/q**6 - 1/q**8 + q**(-10)
13n_3238,-q**28 - q**22 - q**18 + q**16 + q**14 + q**12 + 2*q**10 + q**6
13n_3239,q**36 + q**32 + q**30 - 2*q**28 + q**26 - 2*q**24 - 2*q**22 - q**20 - 3*q**18 + 2*q**16 + 2*q**12 + 3*q**10 + 2*q**6
13n_3240,-q**12 + 2*q**10 + q**8 - 2*q**6 + 6*q**4 - 4*q**2 + 2 + 2/q**2 - 6/q**4 + 5/q**6 - 7/q**8 + 4/q**10 - 3/q**14 + 5/q**16 - 3/q**18 + q**(-20) + q**(-22)
13n_3241,q**4 + q**2 - 1 + 3/q**2 - 2/q**4 + q**(-6) + q**(-8) - 2/q**10 + 3/q**12 - 3/q**14 + 2/q**16 - 1/q**18 - 2/q**20 + 2/q**22 - 1/q**24 + q**(-26)
13n_3242,q**10 + q**6 + 1 - 2/q**2 + q**(-4) - 1/q**6 + 2/q**10 - 1/q**12 + 2/q**14 - 1/q**16 - 1/q**22 + q**(-24)
13n_3243,q**14 - q**12 + 2*q**10 - q**8 + 2*q**4 - 2*q**2 + 3 - 2/q**2 - 2/q**8 + 2/q**10 - 1/q**12 + q**(-14) + q**(-16)
13n_3244,q**6 + 2*q**2 + q**(-2) - 1/q**6 + q**(-8) - 2/q**10 + q**(-12) - 1/q**14 - 1/q**20 + q**(-22) + q**(-26)
13n_3245,q**12 - q**10 + 2*q**6 - 3*q**4 + 4*q**2 - 1 + 2/q**4 - 4/q**6 + 4/q**8 - 3/q**10 + q**(-12) + 2/q**14 - 2/q**16 + 2/q**18 - 1/q**20
13n_3246,q**18 - q**16 + q**14 + q**12 - 2*q**10 + 3*q**8 - q**6 + q**2 - 2 + 2/q**2 - 3/q**4 + q**(-8) - 1/q**10 + 2/q**12 + q**(-14)
13n_3247,q**10 + q**6 + q**4 + 1 - 1/q**2 - 1/q**6 - 1/q**8 + q**(-10) - 1/q**12 + q**(-14) + q**(-24)
13n_3248,q**10 - q**6 + 3*q**4 - q**2 + 3/q**2 - 4/q**4 + 2/q**6 - 2/q**8 + 2/q**12 - 3/q**14 + 4/q**16 - 1/q**18 - 1/q**20 + 2/q**22 - 1/q**24
13n_3249,q**34 + q**28 - q**26 - q**22 - 2*q**20 - q**18 - q**16 + q**14 + q**12 + q**10 + 2*q**8 + q**6 + q**2
13n_3250,q**34 + 2*q**28 - q**26 - q**22 - 3*q**20 - q**18 - 2*q**16 + q**14 + q**12 + q**10 + 3*q**8 + q**6 + q**2
13n_3251,q**2 - 1 + 2/q**2 - 1/q**4 + 2/q**8 - 2/q**10 + 3/q**12 - 1/q**14 + q**(-16) + q**(-18) - 2/q**20 + 2/q**22 - 1/q**24 - 1/q**30
13n_3252,q**14 - 2*q**12 + q**10 - 2*q**8 + 2*q**4 - q**2 + 5 - 1/q**2 + 2/q**4 - 2/q**8 + q**(-10) - 2/q**12 + q**(-14)
13n_3253,2 - 1/q**2 + 2/q**4 + 3/q**6 - 5/q**8 + 4/q**10 - 4/q**12 - 1/q**14 + 3/q**16 - 3/q**18 + 6/q**20 - 3/q**22 + q**(-24) + 2/q**26 - 4/q**28 + 2/q**30 - 1/q**34
13n_3254,-q**2 + 2 - 3/q**2 + 2/q**4 + q**(-6) - 3/q**8 + 6/q**10 - 3/q**12 + 5/q**14 - 1/q**18 + 3/q**20 - 4/q**22 + 2/q**24 - 1/q**26 - 2/q**28
